Step,Temperature,Humidity,Light,CO2,HumidityRatio,Action,Reward
1576,0.6011881,0.97234815,0.25983208,0.9694794,0.9831927,1,1
1577,0.5940594,0.96025604,0.26071587,0.9666581,0.9690551,1,1
1578,0.5940594,0.96238995,0.26124614,0.9654783,0.9707164,1,1
1579,0.59762377,0.97092557,0.25983208,0.9652048,0.9797215,1,1
1580,0.5940594,0.9673691,0.25983208,0.96212703,0.97459286,1,1
1581,0.59762377,0.97092557,0.25983208,0.96742755,0.9797215,1,1
1582,0.59762377,0.97092557,0.25983208,0.96315295,0.9797215,1,1
1583,0.5940594,0.97092557,0.26071587,0.97050524,0.97736186,1,1
1584,0.6047525,0.9733262,0.2580645,0.97563475,0.98632073,1,1
1585,0.5940594,0.97860765,0.25983208,0.9742669,0.98334295,1,1
1586,0.5940594,0.97572684,0.2633672,0.9988886,0.9811,1,1
1587,0.5940594,0.9781275,0.26071587,0.9929042,0.98296916,1,1
1588,0.5940594,0.9805281,0.2633672,0.9987176,0.9848383,1,1
1589,0.5940594,0.9805281,0.26159966,0.99820465,0.9848383,1,1
1590,0.5940594,0.9805281,0.2633672,0.9915363,0.9848383,1,1
1591,0.5940594,0.9805281,0.2633672,0.99215186,0.9848383,1,1
1592,0.5940594,0.9805281,0.2633672,0.9870907,0.9848383,1,1
1593,0.5940594,0.9805281,0.2633672,0.9743011,0.9848383,1,1
1594,0.5940594,0.9805281,0.2633672,0.984355,0.9848383,1,1
1595,0.5940594,0.98967344,0.2586537,0.99095005,0.99195904,1,1
1596,0.5940594,0.99119765,0.2633672,0.99127984,0.9931459,1,1
1597,0.5940594,0.99119765,0.26006776,0.9901,0.9931459,1,1
1598,0.5940594,0.98906374,0.25841802,0.9917415,0.99148434,1,1
1599,0.5940594,0.99413174,0.2592429,0.99384457,0.9954305,1,1
1600,0.5940594,0.99119765,0.26130506,0.9879456,0.9931459,1,1
1601,0.59940594,0.9885303,0.25718072,0.99512696,0.99462813,1,1
1602,0.5940594,0.99413174,0.25511858,0.9958964,0.9954305,1,1
1603,0.5940594,1.0,0.25511858,1.0,1.0,1,1
1604,0.5940594,0.98997825,0.25511858,0.9956399,0.99219644,1,1
1605,0.5940594,0.9805281,0.25511858,0.9815337,0.9848383,1,1
1606,0.5940594,0.9805281,0.25511858,0.9846969,0.9848383,1,1
1607,0.5940594,0.9805281,0.25511858,0.98999745,0.9848383,1,1
1608,0.5940594,0.9747666,0.25511858,0.982098,0.9803524,1,1
1609,0.59940594,0.98319554,0.25511858,0.9853809,0.99046856,1,1
1610,0.5940594,0.9783942,0.25511858,0.98189276,0.9831768,1,1
1611,0.5940594,0.97892773,0.25511858,0.9703343,0.9835922,1,1
1612,0.5940594,0.96879166,0.25511858,0.9656835,0.97570044,1,1
1613,0.5940594,0.97092557,0.25511858,0.96075916,0.97736186,1,1
1614,0.5940594,0.96559083,0.25511858,0.9540908,0.9732084,1,1
1615,0.5940594,0.97092557,0.25511858,0.9484483,0.97736186,1,1
1616,0.5940594,0.97092557,0.25511858,0.9535778,0.97736186,1,1
1617,0.5940594,0.96025604,0.25511858,0.9584509,0.9690551,1,1
1618,0.5940594,0.96025604,0.25511858,0.95255196,0.9690551,1,1
1619,0.5940594,0.96025604,0.25511858,0.9404976,0.9690551,1,1
1620,0.5940594,0.9549213,0.25511858,0.95434725,0.9649019,1,1
1621,0.5940594,0.96025604,0.25511858,0.9522955,0.9690551,1,1
1622,0.5940594,0.96025604,0.25511858,0.9511841,0.9690551,1,1
1623,0.5940594,0.9513648,0.25511858,0.93955714,0.96213317,1,1
1624,0.5940594,0.9549213,0.25511858,0.930153,0.9649019,1,1
1625,0.59940594,0.9466524,0.25511858,0.936394,0.9619786,1,1
1626,0.60261387,0.9425447,0.25511858,0.9328546,0.96088415,1,1
1627,0.610099,0.9495866,0.25511858,0.93177736,0.9713129,1,1
1628,0.6011881,0.9495866,0.25511858,0.9385312,0.9654392,1,1
1629,0.59833664,0.9495866,0.25511858,0.94516546,0.96356213,1,1
1630,0.5940594,0.9495866,0.25511858,0.9497307,0.96074885,1,1
1631,0.5940594,0.9401974,0.25511858,0.9351116,0.9534397,1,1
1632,0.5940594,0.9437183,0.25511858,0.93434215,0.9561806,1,1
1633,0.5940594,0.944892,0.25511858,0.9439343,0.95709425,1,1
1634,0.5940594,0.9466524,0.25511858,0.9348551,0.9584647,1,1
1635,0.5940594,0.9378501,0.25511858,0.9135676,0.9516125,1,1
1636,0.5940594,0.9360718,0.25511858,0.90655726,0.9502282,1,1
1637,0.58455443,0.9314484,0.25511858,0.9017697,0.940422,1,1
1638,0.58930695,0.9357162,0.25511858,0.91219974,0.946842,1,1
1639,0.5940594,0.9378501,0.25511858,0.9015987,0.9516125,1,1
1640,0.5940594,0.9271806,0.2530564,0.89561427,0.94330716,1,1
1641,0.5881188,0.9199787,0.25511858,0.89373344,0.933834,1,1
1642,0.5881188,0.9223793,0.2501694,0.8932547,0.9356997,1,1
1643,0.5940594,0.92477995,0.25099427,0.887407,0.9414385,1,1
1644,0.5881188,0.9199787,0.25099427,0.8833034,0.933834,1,1
1645,0.5940594,0.91757804,0.25511858,0.89475936,0.93583274,1,1
1646,0.58217824,0.91224325,0.24961948,0.8800547,0.9239696,1,1
1647,0.5940594,0.9149106,0.25099427,0.8807387,0.9337566,1,1
1648,0.570297,0.90513027,0.24686994,0.8790288,0.9107774,1,1
1649,0.570297,0.90424114,0.2489321,0.8697102,0.9100897,1,1
1650,0.570297,0.9069085,0.24686994,0.8682226,0.9121529,1,1
1651,0.570297,0.9069085,0.24686994,0.8661708,0.9121529,1,1
1652,0.570297,0.9015738,0.24686994,0.86774385,0.9080264,1,1
1653,0.570297,0.9047746,0.24686994,0.8558605,0.9105023,1,1
1654,0.570297,0.903352,0.24686994,0.8525263,0.9094019,1,1
1655,0.570297,0.8933049,0.24686994,0.84534496,0.9016305,1,1
1656,0.570297,0.8903708,0.24686994,0.8349149,0.8993611,1,1
1657,0.570297,0.8933049,0.24686994,0.83226466,0.9016305,1,1
1658,0.570297,0.8823686,0.24686994,0.8405232,0.8931719,1,1
1659,0.570297,0.8765004,0.24686994,0.8343165,0.8886333,1,1
1660,0.570297,0.88183516,0.24686994,0.83380353,0.8927593,1,1
1661,0.570297,0.8722326,0.25099427,0.83252114,0.88533264,1,1
1662,0.570297,0.8690317,0.2489321,0.828674,0.88285714,1,1
1663,0.570297,0.869992,0.2501694,0.82308286,0.88359976,1,1
1664,0.570297,0.86209655,0.24686994,0.8136445,0.87749374,1,1
1665,0.570297,0.86067396,0.24686994,0.80704457,0.87639356,1,1
1666,0.570297,0.8535609,0.24686994,0.80687356,0.8708929,1,1
1667,0.570297,0.85782874,0.24686994,0.810772,0.87419325,1,1
1668,0.570297,0.8535609,0.24686994,0.8046166,0.8708929,1,1
1669,0.570297,0.8535609,0.24686994,0.81015646,0.8708929,1,1
1670,0.570297,0.8535609,0.24480778,0.8043088,0.8708929,1,1
1671,0.570297,0.8622744,0.24686994,0.8000342,0.87763125,1,1
1672,0.570297,0.8535609,0.24686994,0.79738396,0.8708929,1,1
1673,0.570297,0.85596156,0.0,0.7978969,0.8727493,1,1
1674,0.56435645,0.8482262,0.0,0.79738396,0.8630066,1,-1
1675,0.54653466,0.8535609,0.0,0.7890912,0.8558544,1,-1
1676,0.54653466,0.8535609,0.0,0.7837907,0.8558544,1,-1
1677,0.54653466,0.8535609,0.0,0.77609646,0.8558544,1,-1
1678,0.5334653,0.8535609,0.0,0.78148246,0.8476178,1,-1
1679,0.52039605,0.85089356,0.0,0.7786612,0.83736956,1,-1
1680,0.52039605,0.8535609,0.0,0.77276224,0.83940566,1,-1
1681,0.52039605,0.8482262,0.0,0.76429856,0.83533347,1,-1
1682,0.51445544,0.85089356,0.0,0.75557834,0.83364797,1,-1
1683,0.51247525,0.8535609,0.0,0.7521587,0.8344405,1,-1
1684,0.49663365,0.84289145,0.0,0.73429084,0.8164429,1,-1
1685,0.49128714,0.8370232,0.0,0.7304437,0.8086744,1,-1
1686,0.4859406,0.8399573,0.0,0.7291613,0.8075811,1,-1
1687,0.47524753,0.82315284,0.0,0.7263401,0.7882849,1,-1
1688,0.47524753,0.8258202,0.0,0.71531165,0.790297,1,-1
1689,0.47524753,0.82759845,0.0,0.70975465,0.7916383,1,-1
1690,0.45742574,0.8204855,0.0,0.700436,0.7753437,1,-1
1691,0.45148516,0.8204855,0.0,0.69556296,0.7717105,1,-1
1692,0.45148516,0.8156842,0.0,0.6865863,0.7681112,1,-1
1693,0.45148516,0.8108829,0.0,0.68196976,0.76451206,1,-1
1694,0.45148516,0.8002134,0.0,0.68222624,0.75651425,1,-1
1695,0.43366337,0.79221123,0.0,0.6753014,0.7397443,1,-1
1696,0.42772278,0.7856317,0.0,0.66358894,0.7312622,1,-1
1697,0.42772278,0.7778074,0.0,0.6550397,0.72543406,1,-1
1698,0.42772278,0.7778074,0.0,0.6473455,0.72543406,1,-1
1699,0.4081188,0.7671379,0.0,0.6393947,0.7057996,1,-1
1700,0.40158415,0.76473725,0.0,0.6324699,0.7001395,1,-1
1701,0.4190099,0.75753534,0.0,0.6273403,0.7051502,1,-1
1702,0.40158415,0.75753534,0.0,0.61862016,0.6948119,1,-1
1703,0.40158415,0.75753534,0.0,0.61892796,0.6948119,1,-1
1704,0.40158415,0.75753534,0.0,0.620501,0.6948119,1,-1
1705,0.40158415,0.7532675,0.0,0.60907924,0.6916549,1,-1
1706,0.40158415,0.75753534,0.0,0.6064803,0.6948119,1,-1
1707,0.40158415,0.75753534,0.0,0.59630674,0.6948119,1,-1
1708,0.37782177,0.73619634,0.0,0.59066427,0.6650936,1,-1
1709,0.38257426,0.73619634,0.0,0.57686585,0.66787434,1,-1
1710,0.3837624,0.73619634,0.0,0.57912284,0.66857,1,-1
1711,0.37782177,0.7332622,0.0,0.57271093,0.6629368,1,-1
1712,0.37782177,0.7244598,0.0,0.57604516,0.65646654,1,-1
1713,0.36178216,0.7244598,0.0,0.5698897,0.6471399,1,-1
1714,0.35643566,0.7244598,0.0,0.5634778,0.6440386,1,-1
1715,0.35643566,0.7244598,0.0,0.55689496,0.6440386,1,-1
1716,0.35643566,0.72179246,0.0,0.54808927,0.6420889,1,-1
1717,0.35643566,0.72179246,0.0,0.5450115,0.6420889,1,-1
1718,0.35643566,0.7244598,0.0,0.54082245,0.6440386,1,-1
1719,0.35643566,0.71379036,0.0,0.53654784,0.6362399,1,-1
1720,0.35643566,0.7164577,0.0,0.52859706,0.63818955,1,-1
1721,0.35049504,0.71379036,0.0,0.5239805,0.63281053,1,-1
1722,0.35049504,0.7113897,0.0,0.52680176,0.63105863,1,-1
1723,0.34059405,0.70738864,0.0,0.5302214,0.62244564,1,-1
1724,0.33267328,0.698853,0.0,0.523724,0.61170053,1,-1
1725,0.33267328,0.7015204,0.0,0.5201334,0.613638,1,-1
1726,0.33267328,0.6970748,0.0,0.52235615,0.6104089,1,-1
1727,0.33267328,0.6935183,0.0,0.51141316,0.6078257,1,-1
1728,0.33267328,0.6935183,0.0,0.50602716,0.6078257,1,-1
1729,0.33267328,0.68925047,0.0,0.50546294,0.60472596,1,-1
1730,0.33267328,0.68284875,0.0,0.4963666,0.60007644,1,-1
1731,0.33267328,0.68284875,0.0,0.49021116,0.60007644,1,-1
1732,0.33267328,0.68284875,0.0,0.48904848,0.60007644,1,-1
1733,0.33267328,0.68284875,0.0,0.4843977,0.60007644,1,-1
1734,0.33267328,0.68050146,0.0,0.48289305,0.5983716,1,-1
1735,0.33267328,0.67991465,0.0,0.48294434,0.59794545,1,-1
1736,0.33267328,0.6711123,0.0,0.47961015,0.5915527,1,-1
1737,0.33267328,0.6711123,0.0,0.47619048,0.5915527,1,-1
1738,0.3279208,0.6668445,0.0,0.4718133,0.58576655,1,-1
1739,0.33267328,0.66044277,0.0,0.4696931,0.5838042,1,-1
1740,0.3231683,0.66044277,0.0,0.46052834,0.5784454,1,-1
1741,0.31683168,0.66044277,0.0,0.45533043,0.5748793,1,-1
1742,0.30891088,0.66044277,0.0,0.44729418,0.5704289,1,-1
1743,0.30891088,0.65804213,0.0,0.4490895,0.5686964,0,0
1744,0.30891088,0.65404105,0.0,0.44336155,0.56580883,0,0
1745,0.30891088,0.65724194,0.0,0.44233564,0.5681189,0,0
1746,0.30891088,0.6508402,0.0,0.43575275,0.5634988,0,0
1747,0.30891088,0.64817286,0.0,0.43267503,0.56157386,0,0
1748,0.30891088,0.6401707,0.0,0.43241856,0.55579907,0,0
1749,0.30891088,0.6401707,0.0,0.42831495,0.55579907,0,0
1750,0.30891088,0.6401707,0.0,0.427802,0.55579907,0,0
1751,0.30891088,0.63483596,0.0,0.42703256,0.5519493,0,0
1752,0.30891088,0.6375033,0.0,0.42523724,0.5538742,0,0
1753,0.30891088,0.6401707,0.0,0.41620928,0.55579907,0,0
1754,0.30891088,0.6330577,0.0,0.41566214,0.5506661,0,0
1755,0.28930694,0.62363297,0.0,0.40805334,0.5330211,0,0
1756,0.28277227,0.6177647,0.0,0.40300933,0.5252117,0,0
1757,0.28930694,0.62069887,0.0,0.40728393,0.5309147,0,0
1758,0.28277227,0.6177647,0.0,0.40189794,0.5252117,0,0
1759,0.28277227,0.6177647,0.0,0.40287253,0.5252117,0,0
1760,0.28277227,0.6177647,0.0,0.40027356,0.5252117,0,0
1761,0.2768317,0.6177647,0.0,0.3903565,0.5219466,0,0
1762,0.28277227,0.60709524,0.0,0.38898864,0.5175656,0,0
1763,0.28277227,0.6142082,0.0,0.3869368,0.52266294,0,0
1764,0.2590099,0.61349696,0.0,0.3860477,0.5091386,0,0
1765,0.2590099,0.60709524,0.0,0.38830468,0.50457937,0,0
1766,0.2590099,0.60709524,0.0,0.38368812,0.50457937,0,0
1767,0.2708911,0.60709524,0.0,0.38420108,0.51106364,0,0
1768,0.2590099,0.60709524,0.0,0.38591093,0.50457937,0,0
1769,0.2590099,0.60709524,0.0,0.38214928,0.50457937,0,0
1770,0.2590099,0.60709524,0.0,0.37701976,0.50457937,0,0
1771,0.2590099,0.60709524,0.0,0.3667607,0.50457937,0,0
1772,0.2590099,0.60709524,0.0,0.3626571,0.50457937,0,0
1773,0.2590099,0.60709524,0.0,0.363683,0.50457937,0,0
1774,0.2590099,0.6046946,0.0,0.35957938,0.5028697,0,0
1775,0.2590099,0.60709524,0.0,0.3539369,0.50457937,0,0
1776,0.24831682,0.60229397,0.0,0.3521416,0.49534887,0,0
1777,0.241901,0.59941316,0.0,0.35034624,0.48982662,0,0
1778,0.24475248,0.59749264,0.0,0.34829444,0.4900085,0,0
1779,0.23762377,0.59749264,0.0,0.34521672,0.48615178,0,0
1780,0.23762377,0.59749264,0.0,0.34649912,0.48615178,0,0
1781,0.23762377,0.5921579,0.0,0.34624264,0.48237395,0,0
1782,0.23762377,0.58682317,0.0,0.34726852,0.4785962,0,0
1783,0.23762377,0.58682317,0.0,0.33957425,0.4785962,0,0
1784,0.23762377,0.5841558,0.0,0.33059758,0.4767074,0,0
1785,0.23762377,0.58682317,0.0,0.32982817,0.4785962,0,0
1786,0.23762377,0.58042145,0.0,0.32859707,0.47406307,0,0
1787,0.23762377,0.57615364,0.0,0.32469863,0.47104102,0,0
1788,0.23762377,0.57615364,0.0,0.3271608,0.47104102,0,0
1789,0.23762377,0.57321954,0.0,0.33136702,0.4689634,0,0
1790,0.23762377,0.57615364,0.0,0.32777634,0.47104102,0,0
1791,0.23762377,0.57321954,0.0,0.33085406,0.4689634,0,0
1792,0.23762377,0.5617498,0.0,0.32341626,0.4608421,0,0
1793,0.23762377,0.55908245,0.0,0.31828675,0.4589535,0,0
1794,0.23762377,0.55908245,0.0,0.31674787,0.4589535,0,0
1795,0.23762377,0.55374765,0.0,0.3187997,0.45517635,0,0
1796,0.23762377,0.55374765,0.0,0.31272975,0.45517635,0,0
1797,0.23762377,0.55374765,0.0,0.30561683,0.45517635,0,0
1798,0.23762377,0.551347,0.0,0.30956656,0.45347667,0,0
1799,0.23762377,0.5489464,0.0,0.30725828,0.45177698,0,0
1800,0.23762377,0.5489464,0.0,0.29674277,0.45177698,0,0
1801,0.23762377,0.5441451,0.0,0.29563135,0.44837773,0,0
1802,0.23762377,0.5441451,0.0,0.29212618,0.44837773,0,0
1803,0.23762377,0.5441451,0.0,0.29905105,0.44837773,0,0
1804,0.23762377,0.5388104,0.0,0.294178,0.44460082,0,0
1805,0.23762377,0.5377434,0.0,0.29125416,0.44384545,0,0
1806,0.23762377,0.5334756,0.0,0.2823801,0.44082403,0,0
1807,0.23762377,0.5334756,0.0,0.28058475,0.44082403,0,0
1808,0.23762377,0.5334756,0.0,0.28332052,0.44082403,0,0
1809,0.23762377,0.5254735,0.0,0.28699666,0.43515903,0,0
1810,0.23762377,0.5228061,0.0,0.283406,0.43327072,0,0
1811,0.23762377,0.5228061,0.0,0.2790459,0.43327072,0,0
1812,0.23762377,0.5228061,0.0,0.2769941,0.43327072,0,0
1813,0.23762377,0.5228061,0.0,0.27613917,0.43327072,0,0
1814,0.23762377,0.5228061,0.0,0.27212104,0.43327072,0,0
1815,0.23762377,0.5228061,0.0,0.27196717,0.43327072,0,0
1816,0.23762377,0.5075131,0.0,0.2747713,0.422445,0,0
1817,0.23762377,0.5110696,0.0,0.26981276,0.42496252,0,0
1818,0.23762377,0.5110696,0.0,0.26878688,0.42496252,0,0
1819,0.23762377,0.5110696,0.0,0.2716936,0.42496252,0,0
1820,0.23762377,0.5030675,0.0,0.27083868,0.4192981,0,0
1821,0.23762377,0.5004001,0.0,0.26683766,0.41741002,0,0
1822,0.22970296,0.5004001,0.0,0.26143456,0.41327462,0,0
1823,0.23762377,0.5004001,0.0,0.256647,0.41741002,0,0
1824,0.2281188,0.5004001,0.0,0.25678378,0.41244844,0,0
1825,0.23762377,0.5004001,0.0,0.26348636,0.41741002,0,0
1826,0.22574258,0.5004001,0.0,0.26160553,0.4112097,0,0
1827,0.23168316,0.5004001,0.0,0.25391126,0.41430774,0,0
1828,0.21980198,0.5004001,0.0,0.2480123,0.4081159,0,0
1829,0.23762377,0.49559882,0.0,0.24724288,0.4140115,0,0
1830,0.22574258,0.49079755,0.0,0.2500641,0.40443388,0,0
1831,0.21386139,0.49079755,0.0,0.25322732,0.3982715,0,0
1832,0.21980198,0.48813018,0.0,0.25185946,0.3994714,0,0
1833,0.21980198,0.48012802,0.0,0.25032058,0.39383397,0,0
1834,0.21980198,0.48279542,0.0,0.2492947,0.3957131,0,0
1835,0.21386139,0.48279542,0.0,0.24852526,0.39264274,0,0
1836,0.21386139,0.48012802,0.0,0.24211337,0.39076653,0,0
1837,0.21386139,0.48012802,0.0,0.24365222,0.39076653,0,0
1838,0.21386139,0.48012802,0.0,0.24006155,0.39076653,0,0
1839,0.21386139,0.48012802,0.0,0.23621441,0.39076653,0,0
1840,0.21386139,0.48012802,0.0,0.2310849,0.39076653,0,0
1841,0.21386139,0.48012802,0.0,0.23159784,0.39076653,0,0
1842,0.21386139,0.48012802,0.0,0.23518851,0.39076653,0,0
1843,0.21386139,0.48012802,0.0,0.22928956,0.39076653,0,0
1844,0.21386139,0.47746065,0.0,0.2267248,0.38889036,0,0
1845,0.21386139,0.4747933,0.0,0.23057194,0.3870142,0,0
1846,0.21386139,0.46945852,0.0,0.2203129,0.38326195,0,0
1847,0.21386139,0.46945852,0.0,0.22185175,0.38326195,0,0
1848,0.20792079,0.4665244,0.0,0.2279217,0.37814993,0,0
1849,0.21386139,0.46945852,0.0,0.2277507,0.38326195,0,0
1850,0.20435643,0.46006936,0.0,0.22477558,0.37179416,0,0
1851,0.20594059,0.46554637,0.0,0.22108233,0.37644824,0,0
1852,0.2091089,0.46711123,0.0,0.21841498,0.3791715,0,0
1853,0.20792079,0.45772207,0.0,0.21877405,0.37196863,0,0
1854,0.20792079,0.46065617,0.0,0.21467043,0.37402904,0,0
1855,0.2019802,0.45772207,0.0,0.21261862,0.36893404,0,0
1856,0.20792079,0.46065617,0.0,0.21159272,0.37402904,0,0
1857,0.19009902,0.44705254,0.0,0.20979738,0.35542002,0,0
1858,0.19009902,0.44705254,0.0,0.20415491,0.35542002,0,0
1859,0.1980198,0.45060906,0.0,0.2063777,0.3619314,0,0
1860,0.1960396,0.44971994,0.0,0.20723262,0.3603019,0,0
1861,0.2019802,0.4523873,0.0,0.20825852,0.36519375,0,0
1862,0.1960396,0.44971994,0.0,0.20928442,0.3603019,0,0
1863,0.1960396,0.44971994,0.0,0.20723262,0.3603019,0,0
1864,0.2019802,0.44705254,0.0,0.20466787,0.36145356,0,0
1865,0.19009902,0.4446519,0.0,0.20210311,0.3537422,0,0
1866,0.19009902,0.44385168,0.0,0.20329998,0.35318294,0,0
1867,0.19009902,0.44705254,0.0,0.20210311,0.35542002,0,0
1868,0.19009902,0.441291,0.0,0.19953835,0.35139328,0,0
1869,0.19009902,0.4446519,0.0,0.20030777,0.3537422,0,0
1870,0.19009902,0.43745,0.0,0.19671711,0.34870884,0,0
1871,0.19009902,0.43745,0.0,0.19338292,0.34870884,0,0
1872,0.19009902,0.43745,0.0,0.1946653,0.34870884,0,0
1873,0.19009902,0.43745,0.0,0.19379328,0.34870884,0,0
1874,0.19009902,0.43389347,0.0,0.19406685,0.3462233,0,0
1875,0.19009902,0.42944786,0.0,0.19210054,0.3431164,0,0
1876,0.19009902,0.42944786,0.0,0.18859537,0.3431164,0,0
1877,0.19009902,0.42678046,0.0,0.19092076,0.3412523,0,0
1878,0.19009902,0.43211523,0.0,0.18594511,0.34498054,0,0
1879,0.19009902,0.42678046,0.0,0.1882534,0.3412523,0,0
1880,0.19009902,0.42678046,0.0,0.1892793,0.3412523,0,0
1881,0.19009902,0.42678046,0.0,0.18599641,0.3412523,0,0
1882,0.19009902,0.42678046,0.0,0.1892793,0.3412523,0,0
1883,0.19009902,0.42678046,0.0,0.18158503,0.3412523,0,0
1884,0.19009902,0.41611096,0.0,0.18414979,0.33379614,0,0
1885,0.19009902,0.41611096,0.0,0.19210054,0.33379614,0,0
1886,0.19009902,0.41611096,0.0,0.18953578,0.33379614,0,0
1887,0.19009902,0.41611096,0.0,0.18466273,0.33379614,0,0
1888,0.19009902,0.41611096,0.0,0.1797042,0.33379614,0,0
1889,0.19009902,0.41611096,0.0,0.18235445,0.33379614,0,0
1890,0.19009902,0.41611096,0.0,0.18312387,0.33379614,0,0
1891,0.19009902,0.41611096,0.0,0.17927673,0.33379614,0,0
1892,0.19009902,0.41141638,0.0,0.17748141,0.33051553,0,0
1893,0.19009902,0.41611096,0.0,0.17748141,0.33379614,0,0
1894,0.19009902,0.41611096,0.0,0.17799436,0.33379614,0,0
1895,0.19009902,0.4090691,0.0,0.17737882,0.32887527,0,0
1896,0.19009902,0.4043745,0.0,0.18141404,0.32559478,0,0
1897,0.19009902,0.4043745,0.0,0.18312387,0.32559478,0,0
1898,0.18138614,0.4043745,0.0,0.17902026,0.32124865,0,0
1899,0.19009902,0.4043745,0.0,0.17286484,0.32559478,0,0
1900,0.19009902,0.4043745,0.0,0.1732068,0.32559478,0,0
1901,0.19009902,0.4043745,0.0,0.17081302,0.32559478,0,0
1902,0.1770297,0.4043745,0.0,0.17337778,0.31907886,0,0
1903,0.18138614,0.4043745,0.0,0.17286484,0.32124865,0,0
1904,0.18356435,0.39637238,0.0,0.1744037,0.31675237,0,0
1905,0.19009902,0.39637238,0.0,0.1710695,0.3200032,0,0
1906,0.19009902,0.39637238,0.0,0.16824827,0.3200032,0,0
1907,0.18487129,0.3979728,0.0,0.17101821,0.3185189,0,0
1908,0.18138614,0.39370498,0.0,0.16534154,0.31381026,0,0
1909,0.17267327,0.39370498,0.0,0.16192186,0.30948982,0,0
1910,0.1770297,0.39370498,0.0,0.16157989,0.31164896,0,0
1911,0.1770297,0.39370498,0.0,0.15875866,0.31164896,0,0
1912,0.1639604,0.39370498,0.0,0.1572198,0.305178,0,0
1913,0.17049505,0.3889037,0.0,0.16157989,0.30507344,0,0
1914,0.1639604,0.38650307,0.0,0.16106693,0.30018017,0,0
1915,0.18138614,0.38410243,0.0,0.15987006,0.30711603,0,0
1916,0.1639604,0.38410243,0.0,0.16055399,0.29851425,0,0
1917,0.16918811,0.38410243,0.0,0.158297,0.30109116,0,0
1918,0.1639604,0.38410243,0.0,0.1530307,0.29851425,0,0
1919,0.1639604,0.38410243,0.0,0.15576644,0.29851425,0,0
1920,0.1639604,0.38410243,0.0,0.1582457,0.29851425,0,0
1921,0.1639604,0.38410243,0.0,0.15927161,0.29851425,0,0
1922,0.1639604,0.38410243,0.0,0.15624519,0.29851425,0,0
1923,0.17049505,0.38410243,0.0,0.15491152,0.30173588,0,0
1924,0.1639604,0.38410243,0.0,0.15491152,0.29851425,0,0
1925,0.1639604,0.38410243,0.0,0.15696332,0.29851425,0,0
1926,0.1639604,0.38410243,0.0,0.15419339,0.29851425,0,0
1927,0.1639604,0.38410243,0.0,0.15927161,0.29851425,0,0
1928,0.1639604,0.38410243,0.0,0.16096435,0.29851425,0,0
1929,0.1639604,0.3734329,0.0,0.15918611,0.29111046,0,0
1930,0.1580198,0.37076554,0.0,0.15465504,0.2863494,0,0
1931,0.1639604,0.3734329,0.0,0.1520048,0.29111046,0,0
1932,0.1639604,0.3734329,0.0,0.15362914,0.29111046,0,0
1933,0.15920793,0.371299,0.0,0.15357783,0.28730083,0,0
1934,0.1639604,0.3734329,0.0,0.14901257,0.29111046,0,0
1935,0.1639604,0.3734329,0.0,0.1528597,0.29111046,0,0
1936,0.1639604,0.36543077,0.0,0.15576644,0.28555784,0,0
1937,0.1639604,0.36543077,0.0,0.14783278,0.28555784,0,0
1938,0.1639604,0.3627634,0.0,0.14926904,0.28370702,0,0
1939,0.1639604,0.3627634,0.0,0.149782,0.28370702,0,0
1940,0.1639604,0.3627634,0.0,0.14901257,0.28370702,0,0
1941,0.1639604,0.3627634,0.0,0.14988458,0.28370702,0,0
1942,0.1639604,0.3627634,0.0,0.14773019,0.28370702,0,0
1943,0.15603961,0.35885125,0.0,0.14961101,0.27713034,0,0
1944,0.1639604,0.35982928,0.0,0.14696077,0.28167114,0,0
1945,0.1639604,0.35102695,0.0,0.14413953,0.27556366,0,0
1946,0.1639604,0.35396105,0.0,0.14926904,0.27759945,0,0
1947,0.1639604,0.35102695,0.0,0.14584936,0.27556366,0,0
1948,0.1639604,0.35102695,0.0,0.15152603,0.27556366,0,0
1949,0.1639604,0.35102695,0.0,0.15439856,0.27556366,0,0
1950,0.1639604,0.35102695,0.0,0.14901257,0.27556366,0,0
1951,0.1639604,0.35102695,0.0,0.14578097,0.27556366,0,0
1952,0.15603961,0.34747043,0.0,0.14242968,0.26925024,0,0
1953,0.15603961,0.34747043,0.0,0.14345558,0.26925024,0,0
1954,0.1580198,0.34835956,0.0,0.14644781,0.27082697,0,0
1955,0.1639604,0.35102695,0.0,0.15132084,0.27556366,0,0
1956,0.1639604,0.34889305,0.0,0.14639652,0.27408308,0,0
1957,0.1639604,0.34747043,0.0,0.14140378,0.27309605,0,0
1958,0.1639604,0.34035742,0.0,0.1454219,0.26816097,0,0
1959,0.1639604,0.34302482,0.0,0.14337009,0.2700116,0,0
1960,0.1639604,0.34035742,0.0,0.14362657,0.26816097,0,0
1961,0.1580198,0.3379568,0.0,0.14208771,0.26362067,0,0
1962,0.1639604,0.34035742,0.0,0.14183123,0.26816097,0,0
1963,0.1639604,0.3379568,0.0,0.14054886,0.2664954,0,0
1964,0.1639604,0.33267537,0.0,0.13859963,0.26283127,0,0
1965,0.1639604,0.34035742,0.0,0.13730016,0.26816097,0,0
1966,0.1639604,0.34035742,0.0,0.1369582,0.26816097,0,0
1967,0.1639604,0.34035742,0.0,0.14285715,0.26816097,0,0
1968,0.17049505,0.33555615,0.0,0.13977943,0.26799378,0,0
